league,season,team,matches_played,goals_for,goals_against,wins,draws,losses,points,gf_per_game,ga_per_game,gd_per_game,pts_per_game,win_rate,draw_rate,loss_rate,build_up_speed,build_up_passing,chance_creation_passing,chance_creation_crossing,chance_creation_shooting,defense_pressure,defense_aggression,defense_width,cluster
Germany 1. Bundesliga,2009/2010,Hamburger SV,34,56,41,13,13,8,52,1.6470588235294117,1.2058823529411764,0.4411764705882353,1.5294117647058822,0.3823529411764705,0.3823529411764705,0.2352941176470588,42.0,52.0,62.0,58.0,47.0,44.0,41.0,49.0,2.0
Germany 1. Bundesliga,2009/2010,Hannover 96,34,43,67,9,6,19,33,1.2647058823529411,1.9705882352941175,-0.7058823529411765,0.9705882352941176,0.2647058823529412,0.1764705882352941,0.5588235294117647,48.0,41.0,38.0,51.0,40.0,35.0,50.0,61.0,0.0
Germany 1. Bundesliga,2009/2010,Hertha BSC Berlin,34,34,56,5,9,20,24,1.0,1.6470588235294117,-0.6470588235294118,0.7058823529411765,0.1470588235294117,0.2647058823529412,0.5882352941176471,47.0,55.0,59.0,68.0,45.0,50.0,45.0,57.0,1.0
Germany 1. Bundesliga,2009/2010,SC Freiburg,34,35,59,9,8,17,35,1.0294117647058822,1.7352941176470589,-0.7058823529411765,1.0294117647058822,0.2647058823529412,0.2352941176470588,0.5,59.0,38.0,55.0,44.0,45.0,53.0,62.0,29.0,3.0
Germany 1. Bundesliga,2009/2010,SV Werder Bremen,34,71,40,17,10,7,61,2.088235294117647,1.1764705882352942,0.9117647058823528,1.7941176470588236,0.5,0.2941176470588235,0.2058823529411764,56.0,63.0,68.0,66.0,58.0,63.0,47.0,73.0,1.0
Germany 1. Bundesliga,2009/2010,TSG 1899 Hoffenheim,34,44,42,11,9,14,42,1.2941176470588236,1.2352941176470589,0.0588235294117647,1.2352941176470589,0.3235294117647059,0.2647058823529412,0.4117647058823529,69.0,53.0,66.0,62.0,59.0,63.0,61.0,38.0,3.0
Germany 1. Bundesliga,2009/2010,VfB Stuttgart,34,51,41,15,10,9,55,1.5,1.2058823529411764,0.2941176470588235,1.6176470588235294,0.4411764705882353,0.2941176470588235,0.2647058823529412,59.0,41.0,58.0,66.0,48.0,41.0,44.0,32.0,2.0
Germany 1. Bundesliga,2009/2010,VfL Bochum,34,33,64,6,10,18,28,0.9705882352941176,1.8823529411764703,-0.9117647058823528,0.8235294117647058,0.1764705882352941,0.2941176470588235,0.5294117647058824,69.0,57.0,66.0,40.0,66.0,58.0,47.0,67.0,1.0
Germany 1. Bundesliga,2009/2010,VfL Wolfsburg,34,64,58,14,8,12,50,1.8823529411764703,1.7058823529411764,0.1764705882352941,1.4705882352941178,0.4117647058823529,0.2352941176470588,0.3529411764705882,68.0,57.0,69.0,66.0,50.0,66.0,46.0,55.0,1.0
Germany 1. Bundesliga,2010/2011,1. FC Kaiserslautern,34,48,51,13,7,14,46,1.411764705882353,1.5,-0.088235294117647,1.3529411764705883,0.3823529411764705,0.2058823529411764,0.4117647058823529,49.0,52.0,49.0,54.0,64.0,41.0,51.0,53.0,2.0
Germany 1. Bundesliga,2010/2011,1. FC Köln,34,47,62,13,5,16,44,1.3823529411764706,1.8235294117647056,-0.4411764705882353,1.2941176470588236,0.3823529411764705,0.1470588235294117,0.4705882352941176,59.0,65.0,57.0,36.0,71.0,42.0,56.0,51.0,3.0
Germany 1. Bundesliga,2010/2011,1. FC Nürnberg,34,47,45,13,8,13,47,1.3823529411764706,1.3235294117647058,0.0588235294117647,1.3823529411764706,0.3823529411764705,0.2352941176470588,0.3823529411764705,46.0,49.0,51.0,52.0,59.0,30.0,40.0,44.0,2.0
Germany 1. Bundesliga,2010/2011,1. FSV Mainz 05,34,52,39,18,4,12,58,1.5294117647058822,1.1470588235294117,0.3823529411764705,1.7058823529411764,0.5294117647058824,0.1176470588235294,0.3529411764705882,60.0,53.0,49.0,40.0,44.0,55.0,62.0,47.0,3.0
Germany 1. Bundesliga,2010/2011,Bayer 04 Leverkusen,34,64,44,20,8,6,68,1.8823529411764703,1.2941176470588236,0.5882352941176471,2.0,0.5882352941176471,0.2352941176470588,0.1764705882352941,73.0,55.0,77.0,54.0,61.0,61.0,72.0,50.0,3.0
Germany 1. Bundesliga,2010/2011,Borussia Dortmund,34,67,22,23,6,5,75,1.9705882352941175,0.6470588235294118,1.3235294117647058,2.2058823529411766,0.6764705882352942,0.1764705882352941,0.1470588235294117,71.0,40.0,70.0,44.0,49.0,65.0,71.0,40.0,3.0
Germany 1. Bundesliga,2010/2011,Borussia Mönchengladbach,34,48,65,10,6,18,36,1.411764705882353,1.911764705882353,-0.5,1.0588235294117647,0.2941176470588235,0.1764705882352941,0.5294117647058824,31.0,32.0,38.0,26.0,49.0,41.0,48.0,39.0,0.0
Germany 1. Bundesliga,2010/2011,Eintracht Frankfurt,34,31,49,9,7,18,34,0.9117647058823528,1.4411764705882353,-0.5294117647058824,1.0,0.2647058823529412,0.2058823529411764,0.5294117647058824,51.0,38.0,47.0,58.0,40.0,48.0,42.0,55.0,0.0
Germany 1. Bundesliga,2010/2011,FC Bayern Munich,34,81,40,19,8,7,65,2.3823529411764706,1.1764705882352942,1.2058823529411764,1.911764705882353,0.5588235294117647,0.2352941176470588,0.2058823529411764,45.0,28.0,37.0,31.0,22.0,72.0,53.0,59.0,0.0
Germany 1. Bundesliga,2010/2011,FC Schalke 04,34,38,44,11,7,16,40,1.1176470588235294,1.2941176470588236,-0.1764705882352941,1.1764705882352942,0.3235294117647059,0.2058823529411764,0.4705882352941176,58.0,42.0,64.0,61.0,37.0,55.0,59.0,56.0,1.0
Germany 1. Bundesliga,2010/2011,FC St. Pauli,34,35,68,8,5,21,29,1.0294117647058822,2.0,-0.9705882352941176,0.8529411764705882,0.2352941176470588,0.1470588235294117,0.6176470588235294,52.0,56.0,62.0,53.0,38.0,39.0,44.0,57.0,2.0
Germany 1. Bundesliga,2010/2011,Hamburger SV,34,46,52,12,9,13,45,1.3529411764705883,1.5294117647058822,-0.1764705882352941,1.3235294117647058,0.3529411764705882,0.2647058823529412,0.3823529411764705,42.0,52.0,62.0,58.0,47.0,44.0,41.0,49.0,2.0
Germany 1. Bundesliga,2010/2011,Hannover 96,34,49,45,19,3,12,60,1.4411764705882353,1.3235294117647058,0.1176470588235294,1.7647058823529411,0.5588235294117647,0.088235294117647,0.3529411764705882,48.0,41.0,38.0,51.0,40.0,35.0,50.0,61.0,0.0
Germany 1. Bundesliga,2010/2011,SC Freiburg,34,41,50,13,5,16,44,1.2058823529411764,1.4705882352941178,-0.2647058823529412,1.2941176470588236,0.3823529411764705,0.1470588235294117,0.4705882352941176,59.0,38.0,55.0,44.0,45.0,53.0,62.0,29.0,3.0
Germany 1. Bundesliga,2010/2011,SV Werder Bremen,34,47,61,10,11,13,41,1.3823529411764706,1.7941176470588236,-0.4117647058823529,1.2058823529411764,0.2941176470588235,0.3235294117647059,0.3823529411764705,56.0,63.0,68.0,66.0,58.0,63.0,47.0,73.0,1.0
Germany 1. Bundesliga,2010/2011,TSG 1899 Hoffenheim,34,50,50,11,10,13,43,1.4705882352941178,1.4705882352941178,0.0,1.2647058823529411,0.3235294117647059,0.2941176470588235,0.3823529411764705,69.0,53.0,66.0,62.0,59.0,63.0,61.0,38.0,3.0
Germany 1. Bundesliga,2010/2011,VfB Stuttgart,34,60,59,12,6,16,42,1.7647058823529411,1.7352941176470589,0.0294117647058823,1.2352941176470589,0.3529411764705882,0.1764705882352941,0.4705882352941176,59.0,41.0,58.0,66.0,48.0,41.0,44.0,32.0,2.0
Germany 1. Bundesliga,2010/2011,VfL Wolfsburg,34,43,48,9,11,14,38,1.2647058823529411,1.411764705882353,-0.1470588235294117,1.1176470588235294,0.2647058823529412,0.3235294117647059,0.4117647058823529,68.0,57.0,69.0,66.0,50.0,66.0,46.0,55.0,1.0
Germany 1. Bundesliga,2011/2012,1. FC Kaiserslautern,34,24,54,4,11,19,23,0.7058823529411765,1.588235294117647,-0.8823529411764706,0.6764705882352942,0.1176470588235294,0.3235294117647059,0.5588235294117647,49.0,52.0,49.0,54.0,64.0,41.0,51.0,53.0,2.0
Germany 1. Bundesliga,2011/2012,1. FC Köln,34,39,75,8,6,20,30,1.1470588235294117,2.2058823529411766,-1.0588235294117647,0.8823529411764706,0.2352941176470588,0.1764705882352941,0.5882352941176471,59.0,65.0,57.0,36.0,71.0,42.0,56.0,51.0,3.0
Germany 1. Bundesliga,2011/2012,1. FC Nürnberg,34,38,49,12,6,16,42,1.1176470588235294,1.4411764705882353,-0.3235294117647059,1.2352941176470589,0.3529411764705882,0.1764705882352941,0.4705882352941176,46.0,49.0,51.0,52.0,59.0,30.0,40.0,44.0,2.0
Germany 1. Bundesliga,2011/2012,1. FSV Mainz 05,34,47,51,9,12,13,39,1.3823529411764706,1.5,-0.1176470588235294,1.1470588235294117,0.2647058823529412,0.3529411764705882,0.3823529411764705,60.0,53.0,49.0,40.0,44.0,55.0,62.0,47.0,3.0
Germany 1. Bundesliga,2011/2012,Bayer 04 Leverkusen,34,52,44,15,9,10,54,1.5294117647058822,1.2941176470588236,0.2352941176470588,1.588235294117647,0.4411764705882353,0.2647058823529412,0.2941176470588235,73.0,55.0,77.0,54.0,61.0,61.0,72.0,50.0,3.0
Germany 1. Bundesliga,2011/2012,Borussia Dortmund,34,80,25,25,6,3,81,2.3529411764705883,0.7352941176470589,1.6176470588235294,2.3823529411764706,0.7352941176470589,0.1764705882352941,0.088235294117647,71.0,40.0,70.0,44.0,49.0,65.0,71.0,40.0,3.0
Germany 1. Bundesliga,2011/2012,Borussia Mönchengladbach,34,49,24,17,9,8,60,1.4411764705882353,0.7058823529411765,0.7352941176470589,1.7647058823529411,0.5,0.2647058823529412,0.2352941176470588,31.0,32.0,38.0,26.0,49.0,41.0,48.0,39.0,0.0
Germany 1. Bundesliga,2011/2012,FC Augsburg,34,36,49,8,14,12,38,1.0588235294117647,1.4411764705882353,-0.3823529411764705,1.1176470588235294,0.2352941176470588,0.4117647058823529,0.3529411764705882,59.0,55.0,49.0,62.0,55.0,34.0,50.0,59.0,1.0
Germany 1. Bundesliga,2011/2012,FC Bayern Munich,34,77,22,23,4,7,73,2.264705882352941,0.6470588235294118,1.6176470588235294,2.147058823529412,0.6764705882352942,0.1176470588235294,0.2058823529411764,45.0,28.0,37.0,31.0,22.0,72.0,53.0,59.0,0.0
Germany 1. Bundesliga,2011/2012,FC Schalke 04,34,74,44,20,4,10,64,2.176470588235294,1.2941176470588236,0.8823529411764706,1.8823529411764703,0.5882352941176471,0.1176470588235294,0.2941176470588235,58.0,42.0,64.0,61.0,37.0,55.0,59.0,56.0,1.0
Germany 1. Bundesliga,2011/2012,Hamburger SV,34,35,57,8,12,14,36,1.0294117647058822,1.6764705882352942,-0.6470588235294118,1.0588235294117647,0.2352941176470588,0.3529411764705882,0.4117647058823529,42.0,52.0,62.0,58.0,47.0,44.0,41.0,49.0,2.0
Germany 1. Bundesliga,2011/2012,Hannover 96,34,41,45,12,12,10,48,1.2058823529411764,1.3235294117647058,-0.1176470588235294,1.411764705882353,0.3529411764705882,0.3529411764705882,0.2941176470588235,48.0,41.0,38.0,51.0,40.0,35.0,50.0,61.0,0.0
Germany 1. Bundesliga,2011/2012,Hertha BSC Berlin,34,38,64,7,10,17,31,1.1176470588235294,1.8823529411764703,-0.7647058823529411,0.9117647058823528,0.2058823529411764,0.2941176470588235,0.5,47.0,55.0,59.0,68.0,45.0,50.0,45.0,57.0,1.0
Germany 1. Bundesliga,2011/2012,SC Freiburg,34,45,61,10,10,14,40,1.3235294117647058,1.7941176470588236,-0.4705882352941176,1.1764705882352942,0.2941176470588235,0.2941176470588235,0.4117647058823529,59.0,38.0,55.0,44.0,45.0,53.0,62.0,29.0,3.0
Germany 1. Bundesliga,2011/2012,SV Werder Bremen,34,49,58,11,9,14,42,1.4411764705882353,1.7058823529411764,-0.2647058823529412,1.2352941176470589,0.3235294117647059,0.2647058823529412,0.4117647058823529,56.0,63.0,68.0,66.0,58.0,63.0,47.0,73.0,1.0
Germany 1. Bundesliga,2011/2012,TSG 1899 Hoffenheim,34,41,47,10,11,13,41,1.2058823529411764,1.3823529411764706,-0.1764705882352941,1.2058823529411764,0.2941176470588235,0.3235294117647059,0.3823529411764705,69.0,53.0,66.0,62.0,59.0,63.0,61.0,38.0,3.0
Germany 1. Bundesliga,2011/2012,VfB Stuttgart,34,63,46,15,8,11,53,1.8529411764705883,1.3529411764705883,0.5,1.5588235294117647,0.4411764705882353,0.2352941176470588,0.3235294117647059,59.0,41.0,58.0,66.0,48.0,41.0,44.0,32.0,2.0
Germany 1. Bundesliga,2011/2012,VfL Wolfsburg,34,47,60,13,5,16,44,1.3823529411764706,1.7647058823529411,-0.3823529411764705,1.2941176470588236,0.3823529411764705,0.1470588235294117,0.4705882352941176,68.0,57.0,69.0,66.0,50.0,66.0,46.0,55.0,1.0
Germany 1. Bundesliga,2012/2013,1. FC Nürnberg,34,39,47,11,11,12,44,1.1470588235294117,1.3823529411764706,-0.2352941176470588,1.2941176470588236,0.3235294117647059,0.3235294117647059,0.3529411764705882,46.0,49.0,51.0,52.0,59.0,30.0,40.0,44.0,2.0
Germany 1. Bundesliga,2012/2013,1. FSV Mainz 05,34,42,44,10,12,12,42,1.2352941176470589,1.2941176470588236,-0.0588235294117647,1.2352941176470589,0.2941176470588235,0.3529411764705882,0.3529411764705882,60.0,53.0,49.0,40.0,44.0,55.0,62.0,47.0,3.0
Germany 1. Bundesliga,2012/2013,Bayer 04 Leverkusen,34,65,39,19,8,7,65,1.911764705882353,1.1470588235294117,0.7647058823529411,1.911764705882353,0.5588235294117647,0.2352941176470588,0.2058823529411764,73.0,55.0,77.0,54.0,61.0,61.0,72.0,50.0,3.0
Germany 1. Bundesliga,2012/2013,Borussia Dortmund,34,81,42,19,9,6,66,2.3823529411764706,1.2352941176470589,1.1470588235294117,1.9411764705882355,0.5588235294117647,0.2647058823529412,0.1764705882352941,71.0,40.0,70.0,44.0,49.0,65.0,71.0,40.0,3.0
Germany 1. Bundesliga,2012/2013,Borussia Mönchengladbach,34,45,49,12,11,11,47,1.3235294117647058,1.4411764705882353,-0.1176470588235294,1.3823529411764706,0.3529411764705882,0.3235294117647059,0.3235294117647059,31.0,32.0,38.0,26.0,49.0,41.0,48.0,39.0,0.0
Germany 1. Bundesliga,2012/2013,Eintracht Frankfurt,34,49,46,14,9,11,51,1.4411764705882353,1.3529411764705883,0.088235294117647,1.5,0.4117647058823529,0.2647058823529412,0.3235294117647059,51.0,38.0,47.0,58.0,40.0,48.0,42.0,55.0,0.0
Germany 1. Bundesliga,2012/2013,FC Augsburg,34,33,51,8,9,17,33,0.9705882352941176,1.5,-0.5294117647058824,0.9705882352941176,0.2352941176470588,0.2647058823529412,0.5,59.0,55.0,49.0,62.0,55.0,34.0,50.0,59.0,1.0
Germany 1. Bundesliga,2012/2013,FC Bayern Munich,34,98,18,29,4,1,91,2.8823529411764706,0.5294117647058824,2.3529411764705883,2.676470588235294,0.8529411764705882,0.1176470588235294,0.0294117647058823,45.0,28.0,37.0,31.0,22.0,72.0,53.0,59.0,0.0
Germany 1. Bundesliga,2012/2013,FC Schalke 04,34,58,50,16,7,11,55,1.7058823529411764,1.4705882352941178,0.2352941176470588,1.6176470588235294,0.4705882352941176,0.2058823529411764,0.3235294117647059,58.0,42.0,64.0,61.0,37.0,55.0,59.0,56.0,1.0
Germany 1. Bundesliga,2012/2013,Fortuna Düsseldorf,34,39,57,7,9,18,30,1.1470588235294117,1.6764705882352942,-0.5294117647058824,0.8823529411764706,0.2058823529411764,0.2647058823529412,0.5294117647058824,47.0,47.0,55.0,68.0,55.0,56.0,57.0,52.0,1.0
Germany 1. Bundesliga,2012/2013,Hamburger SV,34,42,53,14,6,14,48,1.2352941176470589,1.5588235294117647,-0.3235294117647059,1.411764705882353,0.4117647058823529,0.1764705882352941,0.4117647058823529,42.0,52.0,62.0,58.0,47.0,44.0,41.0,49.0,2.0
Germany 1. Bundesliga,2012/2013,Hannover 96,34,60,62,13,6,15,45,1.7647058823529411,1.8235294117647056,-0.0588235294117647,1.3235294117647058,0.3823529411764705,0.1764705882352941,0.4411764705882353,48.0,41.0,38.0,51.0,40.0,35.0,50.0,61.0,0.0
Germany 1. Bundesliga,2012/2013,SC Freiburg,34,45,40,14,9,11,51,1.3235294117647058,1.1764705882352942,0.1470588235294117,1.5,0.4117647058823529,0.2647058823529412,0.3235294117647059,59.0,38.0,55.0,44.0,45.0,53.0,62.0,29.0,3.0
Germany 1. Bundesliga,2012/2013,SV Werder Bremen,34,50,66,8,10,16,34,1.4705882352941178,1.9411764705882355,-0.4705882352941176,1.0,0.2352941176470588,0.2941176470588235,0.4705882352941176,56.0,63.0,68.0,66.0,58.0,63.0,47.0,73.0,1.0
Germany 1. Bundesliga,2012/2013,SpVgg Greuther Fürth,34,26,60,4,9,21,21,0.7647058823529411,1.7647058823529411,-1.0,0.6176470588235294,0.1176470588235294,0.2647058823529412,0.6176470588235294,54.0,53.0,54.0,49.0,46.0,48.0,56.0,66.0,1.0
Germany 1. Bundesliga,2012/2013,TSG 1899 Hoffenheim,34,42,67,8,7,19,31,1.2352941176470589,1.9705882352941175,-0.7352941176470589,0.9117647058823528,0.2352941176470588,0.2058823529411764,0.5588235294117647,69.0,53.0,66.0,62.0,59.0,63.0,61.0,38.0,3.0
Germany 1. Bundesliga,2012/2013,VfB Stuttgart,34,37,55,12,7,15,43,1.088235294117647,1.6176470588235294,-0.5294117647058824,1.2647058823529411,0.3529411764705882,0.2058823529411764,0.4411764705882353,59.0,41.0,58.0,66.0,48.0,41.0,44.0,32.0,2.0
Germany 1. Bundesliga,2012/2013,VfL Wolfsburg,34,47,52,10,13,11,43,1.3823529411764706,1.5294117647058822,-0.1470588235294117,1.2647058823529411,0.2941176470588235,0.3823529411764705,0.3235294117647059,68.0,57.0,69.0,66.0,50.0,66.0,46.0,55.0,1.0
Germany 1. Bundesliga,2013/2014,1. FC Nürnberg,34,37,70,5,11,18,26,1.088235294117647,2.0588235294117645,-0.9705882352941176,0.7647058823529411,0.1470588235294117,0.3235294117647059,0.5294117647058824,46.0,49.0,51.0,52.0,59.0,30.0,40.0,44.0,2.0
Germany 1. Bundesliga,2013/2014,1. FSV Mainz 05,34,52,54,16,5,13,53,1.5294117647058822,1.588235294117647,-0.0588235294117647,1.5588235294117647,0.4705882352941176,0.1470588235294117,0.3823529411764705,60.0,53.0,49.0,40.0,44.0,55.0,62.0,47.0,3.0
Germany 1. Bundesliga,2013/2014,Bayer 04 Leverkusen,34,60,41,19,4,11,61,1.7647058823529411,1.2058823529411764,0.5588235294117647,1.7941176470588236,0.5588235294117647,0.1176470588235294,0.3235294117647059,73.0,55.0,77.0,54.0,61.0,61.0,72.0,50.0,3.0
Germany 1. Bundesliga,2013/2014,Borussia Dortmund,34,80,38,22,5,7,71,2.3529411764705883,1.1176470588235294,1.2352941176470589,2.088235294117647,0.6470588235294118,0.1470588235294117,0.2058823529411764,71.0,40.0,70.0,44.0,49.0,65.0,71.0,40.0,3.0
Germany 1. Bundesliga,2013/2014,Borussia Mönchengladbach,34,59,43,16,7,11,55,1.7352941176470589,1.2647058823529411,0.4705882352941176,1.6176470588235294,0.4705882352941176,0.2058823529411764,0.3235294117647059,31.0,32.0,38.0,26.0,49.0,41.0,48.0,39.0,0.0
Germany 1. Bundesliga,2013/2014,Eintracht Braunschweig,34,29,60,6,7,21,25,0.8529411764705882,1.7647058823529411,-0.9117647058823528,0.7352941176470589,0.1764705882352941,0.2058823529411764,0.6176470588235294,66.0,54.0,62.0,59.0,51.0,57.0,47.0,53.0,1.0
Germany 1. Bundesliga,2013/2014,Eintracht Frankfurt,34,40,57,9,9,16,36,1.1764705882352942,1.6764705882352942,-0.5,1.0588235294117647,0.2647058823529412,0.2647058823529412,0.4705882352941176,51.0,38.0,47.0,58.0,40.0,48.0,42.0,55.0,0.0
Germany 1. Bundesliga,2013/2014,FC Augsburg,34,47,47,15,7,12,52,1.3823529411764706,1.3823529411764706,0.0,1.5294117647058822,0.4411764705882353,0.2058823529411764,0.3529411764705882,59.0,55.0,49.0,62.0,55.0,34.0,50.0,59.0,1.0
Germany 1. Bundesliga,2013/2014,FC Bayern Munich,34,94,23,29,3,2,90,2.764705882352941,0.6764705882352942,2.088235294117647,2.647058823529412,0.8529411764705882,0.088235294117647,0.0588235294117647,45.0,28.0,37.0,31.0,22.0,72.0,53.0,59.0,0.0
Germany 1. Bundesliga,2013/2014,FC Schalke 04,34,63,43,19,7,8,64,1.8529411764705883,1.2647058823529411,0.5882352941176471,1.8823529411764703,0.5588235294117647,0.2058823529411764,0.2352941176470588,58.0,42.0,64.0,61.0,37.0,55.0,59.0,56.0,1.0
Germany 1. Bundesliga,2013/2014,Hamburger SV,34,51,75,7,6,21,27,1.5,2.2058823529411766,-0.7058823529411765,0.7941176470588235,0.2058823529411764,0.1764705882352941,0.6176470588235294,42.0,52.0,62.0,58.0,47.0,44.0,41.0,49.0,2.0
Germany 1. Bundesliga,2013/2014,Hannover 96,34,46,59,12,6,16,42,1.3529411764705883,1.7352941176470589,-0.3823529411764705,1.2352941176470589,0.3529411764705882,0.1764705882352941,0.4705882352941176,48.0,41.0,38.0,51.0,40.0,35.0,50.0,61.0,0.0
Germany 1. Bundesliga,2013/2014,Hertha BSC Berlin,34,40,48,11,8,15,41,1.1764705882352942,1.411764705882353,-0.2352941176470588,1.2058823529411764,0.3235294117647059,0.2352941176470588,0.4411764705882353,47.0,55.0,59.0,68.0,45.0,50.0,45.0,57.0,1.0
Germany 1. Bundesliga,2013/2014,SC Freiburg,34,43,61,9,9,16,36,1.2647058823529411,1.7941176470588236,-0.5294117647058824,1.0588235294117647,0.2647058823529412,0.2647058823529412,0.4705882352941176,59.0,38.0,55.0,44.0,45.0,53.0,62.0,29.0,3.0
Germany 1. Bundesliga,2013/2014,SV Werder Bremen,34,42,66,10,9,15,39,1.2352941176470589,1.9411764705882355,-0.7058823529411765,1.1470588235294117,0.2941176470588235,0.2647058823529412,0.4411764705882353,56.0,63.0,68.0,66.0,58.0,63.0,47.0,73.0,1.0
Germany 1. Bundesliga,2013/2014,TSG 1899 Hoffenheim,34,72,70,11,11,12,44,2.117647058823529,2.0588235294117645,0.0588235294117647,1.2941176470588236,0.3235294117647059,0.3235294117647059,0.3529411764705882,69.0,53.0,66.0,62.0,59.0,63.0,61.0,38.0,3.0
Germany 1. Bundesliga,2013/2014,VfB Stuttgart,34,49,62,8,8,18,32,1.4411764705882353,1.8235294117647056,-0.3823529411764705,0.9411764705882352,0.2352941176470588,0.2352941176470588,0.5294117647058824,59.0,41.0,58.0,66.0,48.0,41.0,44.0,32.0,2.0
Germany 1. Bundesliga,2013/2014,VfL Wolfsburg,34,63,50,18,6,10,60,1.8529411764705883,1.4705882352941178,0.3823529411764705,1.7647058823529411,0.5294117647058824,0.1764705882352941,0.2941176470588235,68.0,57.0,69.0,66.0,50.0,66.0,46.0,55.0,1.0
Germany 1. Bundesliga,2014/2015,1. FC Köln,34,34,40,9,13,12,40,1.0,1.1764705882352942,-0.1764705882352941,1.1764705882352942,0.2647058823529412,0.3823529411764705,0.3529411764705882,59.0,65.0,57.0,36.0,71.0,42.0,56.0,51.0,3.0
Germany 1. Bundesliga,2014/2015,1. FSV Mainz 05,34,45,47,9,13,12,40,1.3235294117647058,1.3823529411764706,-0.0588235294117647,1.1764705882352942,0.2647058823529412,0.3823529411764705,0.3529411764705882,60.0,53.0,49.0,40.0,44.0,55.0,62.0,47.0,3.0
Germany 1. Bundesliga,2014/2015,Bayer 04 Leverkusen,34,62,37,17,10,7,61,1.8235294117647056,1.088235294117647,0.7352941176470589,1.7941176470588236,0.5,0.2941176470588235,0.2058823529411764,73.0,55.0,77.0,54.0,61.0,61.0,72.0,50.0,3.0
Germany 1. Bundesliga,2014/2015,Borussia Dortmund,34,47,42,13,7,14,46,1.3823529411764706,1.2352941176470589,0.1470588235294117,1.3529411764705883,0.3823529411764705,0.2058823529411764,0.4117647058823529,71.0,40.0,70.0,44.0,49.0,65.0,71.0,40.0,3.0
Germany 1. Bundesliga,2014/2015,Borussia Mönchengladbach,34,53,26,19,9,6,66,1.5588235294117647,0.7647058823529411,0.7941176470588235,1.9411764705882355,0.5588235294117647,0.2647058823529412,0.1764705882352941,31.0,32.0,38.0,26.0,49.0,41.0,48.0,39.0,0.0
Germany 1. Bundesliga,2014/2015,Eintracht Frankfurt,34,56,62,11,10,13,43,1.6470588235294117,1.8235294117647056,-0.1764705882352941,1.2647058823529411,0.3235294117647059,0.2941176470588235,0.3823529411764705,51.0,38.0,47.0,58.0,40.0,48.0,42.0,55.0,0.0
Germany 1. Bundesliga,2014/2015,FC Augsburg,34,43,43,15,4,15,49,1.2647058823529411,1.2647058823529411,0.0,1.4411764705882353,0.4411764705882353,0.1176470588235294,0.4411764705882353,59.0,55.0,49.0,62.0,55.0,34.0,50.0,59.0,1.0
